Datum,Kraj,incidence 7,incidence 14,incidence 7 na 100 000,incidence 14 na 100 000
2020-07-20,Hlavní město Praha,134,214,10.037,16.029
2020-07-20,Středočeský kraj,107,171,7.654,12.232
2020-07-20,Jihočeský kraj,20,26,3.108,4.04
2020-07-20,Plzeňský kraj,7,12,1.184,2.03
2020-07-20,Karlovarský kraj,0,0,0.0,0.0
2020-07-20,Ústecký kraj,7,9,0.857,1.102
2020-07-20,Liberecký kraj,40,50,9.04,11.3
2020-07-20,Královéhradecký kraj,12,24,2.179,4.357
2020-07-20,Pardubický kraj,12,26,2.295,4.973
2020-07-20,Kraj Vysočina,25,53,4.913,10.416
2020-07-20,Jihomoravský kraj,80,100,6.693,8.366
2020-07-20,Olomoucký kraj,20,40,3.172,6.344
2020-07-20,Zlínský kraj,52,64,8.964,11.032
2020-07-20,Moravskoslezský kraj,333,685,27.917,57.426
2020-07-20,,26,70,,
2020-07-21,Hlavní město Praha,185,274,13.857,20.523
2020-07-21,Středočeský kraj,120,186,8.584,13.305
2020-07-21,Jihočeský kraj,21,27,3.263,4.195
2020-07-21,Plzeňský kraj,9,13,1.523,2.2
2020-07-21,Karlovarský kraj,3,3,1.023,1.023
2020-07-21,Ústecký kraj,13,14,1.591,1.714
2020-07-21,Liberecký kraj,41,52,9.266,11.752
2020-07-21,Královéhradecký kraj,13,22,2.36,3.994
2020-07-21,Pardubický kraj,14,28,2.678,5.355
2020-07-21,Kraj Vysočina,27,45,5.306,8.843
2020-07-21,Jihomoravský kraj,91,119,7.613,9.955
2020-07-21,Olomoucký kraj,23,48,3.648,7.613
2020-07-21,Zlínský kraj,43,67,7.412,11.549
2020-07-21,Moravskoslezský kraj,345,661,28.923,55.414
2020-07-21,,29,74,,
2020-07-22,Hlavní město Praha,231,322,17.302,24.118
2020-07-22,Středočeský kraj,128,211,9.156,15.093
2020-07-22,Jihočeský kraj,26,32,4.04,4.972
2020-07-22,Plzeňský kraj,12,16,2.03,2.707
2020-07-22,Karlovarský kraj,4,4,1.364,1.364
2020-07-22,Ústecký kraj,22,25,2.693,3.06
2020-07-22,Liberecký kraj,40,55,9.04,12.43
2020-07-22,Královéhradecký kraj,15,21,2.723,3.813
2020-07-22,Pardubický kraj,16,28,3.06,5.355
2020-07-22,Kraj Vysočina,38,59,7.468,11.595
2020-07-22,Jihomoravský kraj,95,122,7.948,10.206
2020-07-22,Olomoucký kraj,29,53,4.599,8.406
2020-07-22,Zlínský kraj,40,68,6.895,11.722
2020-07-22,Moravskoslezský kraj,356,665,29.845,55.75
2020-07-22,,36,68,,
2020-07-23,Hlavní město Praha,267,357,19.999,26.74
2020-07-23,Středočeský kraj,143,218,10.229,15.594
2020-07-23,Jihočeský kraj,27,33,4.195,5.128
2020-07-23,Plzeňský kraj,15,20,2.538,3.384
2020-07-23,Karlovarský kraj,4,4,1.364,1.364
2020-07-23,Ústecký kraj,32,36,3.917,4.406
2020-07-23,Liberecký kraj,34,56,7.684,12.656
2020-07-23,Královéhradecký kraj,17,24,3.086,4.357
2020-07-23,Pardubický kraj,20,30,3.825,5.738
2020-07-23,Kraj Vysočina,60,85,11.791,16.704
2020-07-23,Jihomoravský kraj,106,147,8.868,12.298
2020-07-23,Olomoucký kraj,29,54,4.599,8.564
2020-07-23,Zlínský kraj,39,74,6.723,12.756
2020-07-23,Moravskoslezský kraj,351,668,29.426,56.001
2020-07-23,,38,69,,
2020-07-24,Hlavní město Praha,343,429,25.691,32.133
2020-07-24,Středočeský kraj,161,240,11.516,17.167
2020-07-24,Jihočeský kraj,32,41,4.972,6.371
2020-07-24,Plzeňský kraj,18,23,3.045,3.891
2020-07-24,Karlovarský kraj,4,4,1.364,1.364
2020-07-24,Ústecký kraj,40,44,4.896,5.386
2020-07-24,Liberecký kraj,30,62,6.78,14.012
2020-07-24,Královéhradecký kraj,21,32,3.813,5.81
2020-07-24,Pardubický kraj,30,43,5.738,8.224
2020-07-24,Kraj Vysočina,103,119,20.242,23.386
2020-07-24,Jihomoravský kraj,94,154,7.864,12.884
2020-07-24,Olomoucký kraj,30,54,4.758,8.564
2020-07-24,Zlínský kraj,34,76,5.861,13.101
2020-07-24,Moravskoslezský kraj,352,636,29.51,53.318
2020-07-24,,40,55,,
2020-07-25,Hlavní město Praha,367,464,27.489,34.754
2020-07-25,Středočeský kraj,164,255,11.731,18.24
2020-07-25,Jihočeský kraj,37,46,5.749,7.148
2020-07-25,Plzeňský kraj,18,26,3.045,4.399
2020-07-25,Karlovarský kraj,4,4,1.364,1.364
2020-07-25,Ústecký kraj,40,45,4.896,5.508
2020-07-25,Liberecký kraj,31,62,7.006,14.012
2020-07-25,Královéhradecký kraj,22,33,3.994,5.991
2020-07-25,Pardubický kraj,37,50,7.077,9.563
2020-07-25,Kraj Vysočina,116,134,22.796,26.334
2020-07-25,Jihomoravský kraj,93,157,7.78,13.134
2020-07-25,Olomoucký kraj,30,53,4.758,8.406
2020-07-25,Zlínský kraj,37,80,6.378,13.79
2020-07-25,Moravskoslezský kraj,321,627,26.911,52.564
2020-07-25,,35,55,,
2020-07-26,Hlavní město Praha,376,495,28.163,37.076
2020-07-26,Středočeský kraj,167,267,11.946,19.099
2020-07-26,Jihočeský kraj,52,61,8.08,9.479
2020-07-26,Plzeňský kraj,21,29,3.553,4.907
2020-07-26,Karlovarský kraj,4,4,1.364,1.364
2020-07-26,Ústecký kraj,41,47,5.018,5.753
2020-07-26,Liberecký kraj,30,62,6.78,14.012
2020-07-26,Královéhradecký kraj,21,31,3.813,5.628
2020-07-26,Pardubický kraj,36,48,6.885,9.18
2020-07-26,Kraj Vysočina,117,136,22.993,26.727
2020-07-26,Jihomoravský kraj,97,161,8.115,13.469
2020-07-26,Olomoucký kraj,28,52,4.441,8.247
2020-07-26,Zlínský kraj,29,81,4.999,13.963
2020-07-26,Moravskoslezský kraj,319,617,26.743,51.726
2020-07-26,,37,55,,
2020-07-27,Hlavní město Praha,396,530,29.661,39.698
2020-07-27,Středočeský kraj,181,288,12.947,20.601
2020-07-27,Jihočeský kraj,49,69,7.614,10.722
2020-07-27,Plzeňský kraj,25,32,4.23,5.414
2020-07-27,Karlovarský kraj,4,4,1.364,1.364
2020-07-27,Ústecký kraj,47,54,5.753,6.61
2020-07-27,Liberecký kraj,26,66,5.876,14.916
2020-07-27,Královéhradecký kraj,28,40,5.083,7.262
2020-07-27,Pardubický kraj,49,61,9.372,11.667
2020-07-27,Kraj Vysočina,114,139,22.403,27.316
2020-07-27,Jihomoravský kraj,97,177,8.115,14.808
2020-07-27,Olomoucký kraj,33,53,5.234,8.406
2020-07-27,Zlínský kraj,36,88,6.206,15.169
2020-07-27,Moravskoslezský kraj,285,618,23.893,51.809
2020-07-27,,31,57,,
2020-07-28,Hlavní město Praha,395,580,29.586,43.443
2020-07-28,Středočeský kraj,210,330,15.021,23.605
2020-07-28,Jihočeský kraj,53,74,8.236,11.499
2020-07-28,Plzeňský kraj,27,36,4.568,6.091
2020-07-28,Karlovarský kraj,2,5,0.682,1.705
2020-07-28,Ústecký kraj,56,69,6.854,8.445
2020-07-28,Liberecký kraj,44,85,9.944,19.21
2020-07-28,Královéhradecký kraj,30,43,5.447,7.807
2020-07-28,Pardubický kraj,56,70,10.71,13.388
2020-07-28,Kraj Vysočina,128,155,25.155,30.461
2020-07-28,Jihomoravský kraj,101,192,8.45,16.063
2020-07-28,Olomoucký kraj,34,57,5.392,9.04
2020-07-28,Zlínský kraj,35,78,6.033,13.446
2020-07-28,Moravskoslezský kraj,271,616,22.719,51.642
2020-07-28,,28,57,,
2020-07-29,Hlavní město Praha,403,634,30.185,47.488
2020-07-29,Středočeský kraj,220,348,15.737,24.893
2020-07-29,Jihočeský kraj,64,90,9.945,13.985
2020-07-29,Plzeňský kraj,31,43,5.245,7.275
2020-07-29,Karlovarský kraj,7,11,2.387,3.75
2020-07-29,Ústecký kraj,49,71,5.998,8.69
2020-07-29,Liberecký kraj,49,89,11.074,20.114
2020-07-29,Královéhradecký kraj,35,50,6.354,9.078
2020-07-29,Pardubický kraj,63,79,12.049,15.109
2020-07-29,Kraj Vysočina,118,156,23.189,30.657
2020-07-29,Jihomoravský kraj,124,219,10.374,18.321
2020-07-29,Olomoucký kraj,43,72,6.82,11.419
2020-07-29,Zlínský kraj,41,81,7.068,13.963
2020-07-29,Moravskoslezský kraj,230,586,19.282,49.127
2020-07-29,,22,58,,
2020-07-30,Hlavní město Praha,396,663,29.661,49.66
2020-07-30,Středočeský kraj,231,374,16.524,26.753
2020-07-30,Jihočeský kraj,88,115,13.674,17.87
2020-07-30,Plzeňský kraj,28,43,4.737,7.275
2020-07-30,Karlovarský kraj,8,12,2.727,4.091
2020-07-30,Ústecký kraj,43,75,5.263,9.18
2020-07-30,Liberecký kraj,54,88,12.204,19.888
2020-07-30,Královéhradecký kraj,42,59,7.625,10.712
2020-07-30,Pardubický kraj,69,89,13.197,17.022
2020-07-30,Kraj Vysočina,102,162,20.045,31.836
2020-07-30,Jihomoravský kraj,136,242,11.378,20.246
2020-07-30,Olomoucký kraj,51,80,8.089,12.688
2020-07-30,Zlínský kraj,41,80,7.068,13.79
2020-07-30,Moravskoslezský kraj,214,565,17.94,47.366
2020-07-30,,19,57,,
2020-07-31,Hlavní město Praha,365,708,27.339,53.03
2020-07-31,Středočeský kraj,227,388,16.238,27.754
2020-07-31,Jihočeský kraj,97,129,15.073,20.045
2020-07-31,Plzeňský kraj,32,50,5.414,8.46
2020-07-31,Karlovarský kraj,12,16,4.091,5.455
2020-07-31,Ústecký kraj,42,82,5.141,10.037
2020-07-31,Liberecký kraj,56,86,12.656,19.436
2020-07-31,Královéhradecký kraj,40,61,7.262,11.075
2020-07-31,Pardubický kraj,63,93,12.049,17.787
2020-07-31,Kraj Vysočina,71,174,13.953,34.195
2020-07-31,Jihomoravský kraj,142,236,11.88,19.744
2020-07-31,Olomoucký kraj,51,81,8.089,12.846
2020-07-31,Zlínský kraj,45,79,7.757,13.618
2020-07-31,Moravskoslezský kraj,217,569,18.192,47.702
2020-07-31,,15,55,,
2020-08-01,Hlavní město Praha,359,726,26.89,54.379
2020-08-01,Středočeský kraj,226,390,16.166,27.897
2020-08-01,Jihočeský kraj,98,135,15.228,20.977
2020-08-01,Plzeňský kraj,34,52,5.753,8.798
2020-08-01,Karlovarský kraj,14,18,4.773,6.137
2020-08-01,Ústecký kraj,44,84,5.386,10.281
2020-08-01,Liberecký kraj,56,87,12.656,19.662
2020-08-01,Královéhradecký kraj,40,62,7.262,11.256
2020-08-01,Pardubický kraj,57,94,10.902,17.978
2020-08-01,Kraj Vysočina,55,171,10.809,33.605
2020-08-01,Jihomoravský kraj,145,238,12.131,19.911
2020-08-01,Olomoucký kraj,56,86,8.882,13.639
2020-08-01,Zlínský kraj,46,83,7.929,14.307
2020-08-01,Moravskoslezský kraj,218,539,18.276,45.187
2020-08-01,,19,54,,
2020-08-02,Hlavní město Praha,348,724,26.066,54.229
2020-08-02,Středočeský kraj,224,391,16.023,27.969
2020-08-02,Jihočeský kraj,84,136,13.053,21.133
2020-08-02,Plzeňský kraj,32,53,5.414,8.967
2020-08-02,Karlovarský kraj,14,18,4.773,6.137
2020-08-02,Ústecký kraj,42,83,5.141,10.159
2020-08-02,Liberecký kraj,59,89,13.334,20.114
2020-08-02,Královéhradecký kraj,42,63,7.625,11.438
2020-08-02,Pardubický kraj,58,94,11.093,17.978
2020-08-02,Kraj Vysočina,55,172,10.809,33.802
2020-08-02,Jihomoravský kraj,152,249,12.716,20.831
2020-08-02,Olomoucký kraj,61,89,9.675,14.115
2020-08-02,Zlínský kraj,52,81,8.964,13.963
2020-08-02,Moravskoslezský kraj,214,533,17.94,44.684
2020-08-02,,17,54,,
2020-08-03,Hlavní město Praha,348,744,26.066,55.727
2020-08-03,Středočeský kraj,223,404,15.951,28.898
2020-08-03,Jihočeský kraj,77,126,11.965,19.579
2020-08-03,Plzeňský kraj,38,63,6.429,10.659
2020-08-03,Karlovarský kraj,18,22,6.137,7.501
2020-08-03,Ústecký kraj,43,90,5.263,11.016
2020-08-03,Liberecký kraj,61,87,13.786,19.662
2020-08-03,Královéhradecký kraj,42,70,7.625,12.709
2020-08-03,Pardubický kraj,56,105,10.71,20.082
2020-08-03,Kraj Vysočina,56,170,11.005,33.409
2020-08-03,Jihomoravský kraj,141,238,11.796,19.911
2020-08-03,Olomoucký kraj,72,105,11.419,16.653
2020-08-03,Zlínský kraj,48,84,8.274,14.48
2020-08-03,Moravskoslezský kraj,227,512,19.03,42.923
2020-08-03,,18,49,,
2020-08-04,Hlavní město Praha,368,763,27.564,57.15
2020-08-04,Středočeský kraj,191,401,13.662,28.684
2020-08-04,Jihočeský kraj,77,130,11.965,20.2
2020-08-04,Plzeňský kraj,40,67,6.768,11.336
2020-08-04,Karlovarský kraj,21,23,7.16,7.842
2020-08-04,Ústecký kraj,37,93,4.529,11.383
2020-08-04,Liberecký kraj,43,87,9.718,19.662
2020-08-04,Královéhradecký kraj,53,83,9.622,15.069
2020-08-04,Pardubický kraj,50,106,9.563,20.273
2020-08-04,Kraj Vysočina,49,177,9.63,34.784
2020-08-04,Jihomoravský kraj,144,245,12.047,20.496
2020-08-04,Olomoucký kraj,69,103,10.943,16.336
2020-08-04,Zlínský kraj,50,85,8.619,14.652
2020-08-04,Moravskoslezský kraj,267,538,22.384,45.103
2020-08-04,,20,48,,
2020-08-05,Hlavní město Praha,340,743,25.467,55.652
2020-08-05,Středočeský kraj,177,397,12.661,28.398
2020-08-05,Jihočeský kraj,71,135,11.033,20.977
2020-08-05,Plzeňský kraj,40,71,6.768,12.013
2020-08-05,Karlovarský kraj,17,24,5.796,8.182
2020-08-05,Ústecký kraj,40,89,4.896,10.893
2020-08-05,Liberecký kraj,35,84,7.91,18.984
2020-08-05,Královéhradecký kraj,59,94,10.712,17.066
2020-08-05,Pardubický kraj,56,119,10.71,22.76
2020-08-05,Kraj Vysočina,52,170,10.219,33.409
2020-08-05,Jihomoravský kraj,121,245,10.123,20.496
2020-08-05,Olomoucký kraj,60,103,9.516,16.336
2020-08-05,Zlínský kraj,45,86,7.757,14.825
2020-08-05,Moravskoslezský kraj,317,547,26.575,45.857
2020-08-05,,16,38,,
2020-08-06,Hlavní město Praha,346,742,25.916,55.577
2020-08-06,Středočeský kraj,171,402,12.232,28.755
2020-08-06,Jihočeský kraj,52,140,8.08,21.754
2020-08-06,Plzeňský kraj,46,74,7.783,12.52
2020-08-06,Karlovarský kraj,22,30,7.501,10.228
2020-08-06,Ústecký kraj,43,86,5.263,10.526
2020-08-06,Liberecký kraj,40,94,9.04,21.244
2020-08-06,Královéhradecký kraj,56,98,10.167,17.792
2020-08-06,Pardubický kraj,53,122,10.137,23.333
2020-08-06,Kraj Vysočina,44,146,8.647,28.692
2020-08-06,Jihomoravský kraj,104,240,8.701,20.078
2020-08-06,Olomoucký kraj,49,100,7.771,15.86
2020-08-06,Zlínský kraj,42,83,7.24,14.307
2020-08-06,Moravskoslezský kraj,320,534,26.827,44.767
2020-08-06,,18,37,,
2020-08-07,Hlavní město Praha,361,726,27.039,54.379
2020-08-07,Středočeský kraj,199,426,14.235,30.472
2020-08-07,Jihočeský kraj,51,148,7.925,22.997
2020-08-07,Plzeňský kraj,68,100,11.505,16.919
2020-08-07,Karlovarský kraj,18,30,6.137,10.228
2020-08-07,Ústecký kraj,45,87,5.508,10.649
2020-08-07,Liberecký kraj,39,95,8.814,21.47
2020-08-07,Královéhradecký kraj,53,93,9.622,16.884
2020-08-07,Pardubický kraj,53,116,10.137,22.186
2020-08-07,Kraj Vysočina,38,109,7.468,21.421
2020-08-07,Jihomoravský kraj,115,257,9.621,21.5
2020-08-07,Olomoucký kraj,52,103,8.247,16.336
2020-08-07,Zlínský kraj,41,86,7.068,14.825
2020-08-07,Moravskoslezský kraj,337,554,28.252,46.444
2020-08-07,,27,42,,
2020-08-08,Hlavní město Praha,374,733,28.013,54.903
2020-08-08,Středočeský kraj,217,443,15.522,31.688
2020-08-08,Jihočeský kraj,49,147,7.614,22.842
2020-08-08,Plzeňský kraj,78,112,13.197,18.95
2020-08-08,Karlovarský kraj,17,31,5.796,10.569
2020-08-08,Ústecký kraj,44,88,5.386,10.771
2020-08-08,Liberecký kraj,40,96,9.04,21.696
2020-08-08,Královéhradecký kraj,54,94,9.804,17.066
2020-08-08,Pardubický kraj,56,113,10.71,21.612
2020-08-08,Kraj Vysočina,40,95,7.861,18.669
2020-08-08,Jihomoravský kraj,120,265,10.039,22.17
2020-08-08,Olomoucký kraj,49,105,7.771,16.653
2020-08-08,Zlínský kraj,39,85,6.723,14.652
2020-08-08,Moravskoslezský kraj,342,560,28.671,46.947
2020-08-08,,27,46,,
2020-08-09,Hlavní město Praha,383,731,28.687,54.753
2020-08-09,Středočeský kraj,226,450,16.166,32.189
2020-08-09,Jihočeský kraj,52,136,8.08,21.133
2020-08-09,Plzeňský kraj,78,110,13.197,18.611
2020-08-09,Karlovarský kraj,18,32,6.137,10.91
2020-08-09,Ústecký kraj,62,104,7.589,12.729
2020-08-09,Liberecký kraj,39,98,8.814,22.148
2020-08-09,Královéhradecký kraj,57,99,10.349,17.974
2020-08-09,Pardubický kraj,55,113,10.519,21.612
2020-08-09,Kraj Vysočina,36,91,7.075,17.883
2020-08-09,Jihomoravský kraj,116,268,9.704,22.421
2020-08-09,Olomoucký kraj,44,105,6.978,16.653
2020-08-09,Zlínský kraj,32,84,5.516,14.48
2020-08-09,Moravskoslezský kraj,342,556,28.671,46.612
2020-08-09,,27,44,,
2020-08-10,Hlavní město Praha,392,740,29.361,55.427
2020-08-10,Středočeský kraj,222,445,15.88,31.831
2020-08-10,Jihočeský kraj,55,132,8.546,20.511
2020-08-10,Plzeňský kraj,69,107,11.674,18.104
2020-08-10,Karlovarský kraj,15,33,5.114,11.251
2020-08-10,Ústecký kraj,54,97,6.61,11.873
2020-08-10,Liberecký kraj,35,96,7.91,21.696
2020-08-10,Královéhradecký kraj,57,99,10.349,17.974
2020-08-10,Pardubický kraj,43,99,8.224,18.934
2020-08-10,Kraj Vysočina,33,89,6.485,17.49
2020-08-10,Jihomoravský kraj,124,265,10.374,22.17
2020-08-10,Olomoucký kraj,35,107,5.551,16.97
2020-08-10,Zlínský kraj,35,83,6.033,14.307
2020-08-10,Moravskoslezský kraj,308,535,25.821,44.851
2020-08-10,,23,41,,
2020-08-11,Hlavní město Praha,399,767,29.886,57.45
2020-08-11,Středočeský kraj,241,432,17.239,30.901
2020-08-11,Jihočeský kraj,55,132,8.546,20.511
2020-08-11,Plzeňský kraj,74,114,12.52,19.288
2020-08-11,Karlovarský kraj,12,33,4.091,11.251
2020-08-11,Ústecký kraj,57,94,6.977,11.505
2020-08-11,Liberecký kraj,39,82,8.814,18.532
2020-08-11,Královéhradecký kraj,52,105,9.441,19.063
2020-08-11,Pardubický kraj,48,98,9.18,18.743
2020-08-11,Kraj Vysočina,34,83,6.682,16.311
2020-08-11,Jihomoravský kraj,123,267,10.29,22.337
2020-08-11,Olomoucký kraj,33,102,5.234,16.177
2020-08-11,Zlínský kraj,46,96,7.929,16.548
2020-08-11,Moravskoslezský kraj,267,534,22.384,44.767
2020-08-11,,21,41,,
2020-08-12,Hlavní město Praha,448,788,33.556,59.023
2020-08-12,Středočeský kraj,255,432,18.24,30.901
2020-08-12,Jihočeský kraj,61,132,9.479,20.511
2020-08-12,Plzeňský kraj,88,128,14.889,21.657
2020-08-12,Karlovarský kraj,10,27,3.409,9.205
2020-08-12,Ústecký kraj,66,106,8.078,12.974
2020-08-12,Liberecký kraj,43,78,9.718,17.628
2020-08-12,Královéhradecký kraj,43,102,7.807,18.518
2020-08-12,Pardubický kraj,46,102,8.798,19.508
2020-08-12,Kraj Vysočina,31,83,6.092,16.311
2020-08-12,Jihomoravský kraj,124,245,10.374,20.496
2020-08-12,Olomoucký kraj,33,93,5.234,14.75
2020-08-12,Zlínský kraj,54,99,9.308,17.065
2020-08-12,Moravskoslezský kraj,223,540,18.695,45.27
2020-08-12,,24,40,,
2020-08-13,Hlavní město Praha,490,836,36.702,62.618
2020-08-13,Středočeský kraj,269,440,19.242,31.474
2020-08-13,Jihočeský kraj,62,114,9.634,17.714
2020-08-13,Plzeňský kraj,96,142,16.243,24.025
2020-08-13,Karlovarský kraj,5,27,1.705,9.205
2020-08-13,Ústecký kraj,67,110,8.201,13.464
2020-08-13,Liberecký kraj,35,75,7.91,16.95
2020-08-13,Královéhradecký kraj,47,103,8.533,18.7
2020-08-13,Pardubický kraj,52,105,9.945,20.082
2020-08-13,Kraj Vysočina,56,100,11.005,19.652
2020-08-13,Jihomoravský kraj,121,225,10.123,18.823
2020-08-13,Olomoucký kraj,36,85,5.71,13.481
2020-08-13,Zlínský kraj,67,109,11.549,18.789
2020-08-13,Moravskoslezský kraj,236,556,19.785,46.612
2020-08-13,,26,44,,
2020-08-14,Hlavní město Praha,501,862,37.526,64.565
2020-08-14,Středočeský kraj,239,438,17.096,31.331
2020-08-14,Jihočeský kraj,52,103,8.08,16.005
2020-08-14,Plzeňský kraj,86,154,14.551,26.056
2020-08-14,Karlovarský kraj,7,25,2.387,8.523
2020-08-14,Ústecký kraj,70,115,8.568,14.076
2020-08-14,Liberecký kraj,31,70,7.006,15.82
2020-08-14,Královéhradecký kraj,60,113,10.893,20.516
2020-08-14,Pardubický kraj,64,117,12.24,22.377
2020-08-14,Kraj Vysočina,64,102,12.577,20.045
2020-08-14,Jihomoravský kraj,120,235,10.039,19.66
2020-08-14,Olomoucký kraj,38,90,6.027,14.274
2020-08-14,Zlínský kraj,75,116,12.928,19.996
2020-08-14,Moravskoslezský kraj,207,544,17.354,45.606
2020-08-14,,20,47,,
2020-08-15,Hlavní město Praha,500,874,37.451,65.464
2020-08-15,Středočeský kraj,224,441,16.023,31.545
2020-08-15,Jihočeský kraj,53,102,8.236,15.85
2020-08-15,Plzeňský kraj,75,153,12.689,25.887
2020-08-15,Karlovarský kraj,7,24,2.387,8.182
2020-08-15,Ústecký kraj,68,112,8.323,13.709
2020-08-15,Liberecký kraj,29,69,6.554,15.594
2020-08-15,Královéhradecký kraj,69,123,12.527,22.331
2020-08-15,Pardubický kraj,78,134,14.918,25.628
2020-08-15,Kraj Vysočina,66,106,12.97,20.831
2020-08-15,Jihomoravský kraj,135,255,11.294,21.333
2020-08-15,Olomoucký kraj,38,87,6.027,13.798
2020-08-15,Zlínský kraj,86,125,14.825,21.547
2020-08-15,Moravskoslezský kraj,204,546,17.102,45.773
2020-08-15,,26,53,,
2020-08-16,Hlavní město Praha,507,890,37.975,66.662
2020-08-16,Středočeský kraj,216,442,15.451,31.617
2020-08-16,Jihočeský kraj,54,106,8.391,16.471
2020-08-16,Plzeňský kraj,94,172,15.904,29.101
2020-08-16,Karlovarský kraj,8,26,2.727,8.864
2020-08-16,Ústecký kraj,53,115,6.487,14.076
2020-08-16,Liberecký kraj,27,66,6.102,14.916
2020-08-16,Královéhradecký kraj,65,122,11.801,22.149
2020-08-16,Pardubický kraj,79,134,15.109,25.628
2020-08-16,Kraj Vysočina,72,108,14.149,21.224
2020-08-16,Jihomoravský kraj,130,246,10.876,20.58
2020-08-16,Olomoucký kraj,38,82,6.027,13.005
2020-08-16,Zlínský kraj,88,120,15.169,20.685
2020-08-16,Moravskoslezský kraj,200,542,16.767,45.438
2020-08-16,,26,53,,
2020-08-17,Hlavní město Praha,504,896,37.75,67.112
2020-08-17,Středočeský kraj,213,435,15.236,31.116
2020-08-17,Jihočeský kraj,52,107,8.08,16.626
2020-08-17,Plzeňský kraj,116,185,19.626,31.301
2020-08-17,Karlovarský kraj,7,22,2.387,7.501
2020-08-17,Ústecký kraj,55,109,6.732,13.341
2020-08-17,Liberecký kraj,28,63,6.328,14.238
2020-08-17,Královéhradecký kraj,60,117,10.893,21.242
2020-08-17,Pardubický kraj,81,124,15.492,23.716
2020-08-17,Kraj Vysočina,78,111,15.329,21.814
2020-08-17,Jihomoravský kraj,138,262,11.545,21.919
2020-08-17,Olomoucký kraj,42,77,6.661,12.212
2020-08-17,Zlínský kraj,85,120,14.652,20.685
2020-08-17,Moravskoslezský kraj,218,526,18.276,44.097
2020-08-17,,30,53,,
2020-08-18,Hlavní město Praha,490,889,36.702,66.588
2020-08-18,Středočeský kraj,223,464,15.951,33.19
2020-08-18,Jihočeský kraj,63,118,9.789,18.336
2020-08-18,Plzeňský kraj,113,187,19.119,31.639
2020-08-18,Karlovarský kraj,8,20,2.727,6.819
2020-08-18,Ústecký kraj,53,110,6.487,13.464
2020-08-18,Liberecký kraj,25,64,5.65,14.464
2020-08-18,Královéhradecký kraj,60,112,10.893,20.334
2020-08-18,Pardubický kraj,90,138,17.213,26.394
2020-08-18,Kraj Vysočina,77,111,15.132,21.814
2020-08-18,Jihomoravský kraj,128,251,10.708,20.998
